def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_RIGHTLEFT),
def(__MINT__),
!def(UNIX),
def(_WIN32),
def(FEAT_MBYTE),
def(FEAT_BEVAL_GUI),
def(UNIX),
!def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG),
def(FEAT_PROFILE),
def(DEBUG),
def(MAIN),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(PROTO),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_FKMAP),
