def(LESSTIF_VERSION),
!def(PROTO),
def(__BORLANDC__),
True,
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(FEAT_BEVAL),
def(MAIN),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(WIN32),
def(NBDEBUG),
def(DEBUG),
def(_WIN32),
def(PROTO),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(INET_SOCKETS),
