def(PROTO),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
def(FEAT_CLIPBOARD),
!def(FEAT_BEVAL),
def(NBDEBUG),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(DEBUG),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(FEAT_MBYTE),
def(FEAT_BEVAL),
def(FEAT_EMACS_TAGS),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
!def(FEAT_EMACS_TAGS),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
True,
!def(FEAT_MBYTE),
!def(PROTO),
!def(FEAT_RIGHTLEFT),
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_RIGHTLEFT),
