def(MAIN),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(_WIN32),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(PROTO),
def(FEAT_JOB_CHANNEL),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(__MINT__),
def(WIN32),
def(FEAT_TERMRESPONSE),
True,
def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG_SENSE),
