def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_MBYTE),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(PROTO),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
True,
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(DEBUG),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(FEAT_CLIPBOARD),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
