def(WSDEBUG_TRACE),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
!def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
!def(PROTO),
def(NBDEBUG),
def(LESSTIF_VERSION),
def(DEBUG),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
True,
def(FEAT_BEVAL),
def(PROTO),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
