def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
!def(FEAT_RIGHTLEFT),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(NBDEBUG),
!def(FEAT_BEVAL),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(WSDEBUG),
def(FEAT_GUI_GTK),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
def(LESSTIF_VERSION),
!def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(PROTO),
