def(WSDEBUG_TRACE),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(_WIN32),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(WIN32),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MAIN),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
True,
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(PROTO),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(FEAT_GUI),
def(FEAT_BEVAL),
