def(JUMPLIST_ROTATE),
def(PROTO),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(MAIN),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WIN32),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_JOB_CHANNEL),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
!def(INET_SOCKETS),
def(__MINT__),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(NBDEBUG),
True,
def(_WIN32),
!def(FEAT_GUI_W32),
