def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(RISCOS),
def(MCH_WRITE_DUMP),
!def(FEAT_BEVAL),
def(WSDEBUG),
def(FEAT_MBYTE),
def(EBCDIC),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(PROTO),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
!def(RISCOS),
!def(FEAT_MBYTE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_FKMAP),
!def(EBCDIC),
!def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
