def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(_WIN32),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(MAIN),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(PROTO),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(WIN32),
def(DEBUG),
True,
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(NBDEBUG),
def(FEAT_GUI),
def(WSDEBUG),
