def(JUMPLIST_ROTATE),
def(PROTO),
def(WSDEBUG),
def(__MINT__),
def(DEBUG),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_PROFILE),
!def(FEAT_PROFILE),
!def(FEAT_GUI_GTK),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(NBDEBUG),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(UNIX),
!def(UNIX),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_BEVAL_GUI),
def(_WIN32),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
