def(FEAT_TOOLBAR),
def(WSDEBUG),
def(FEAT_BEVAL_GUI),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(_WIN32),
!def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__MINT__),
def(LESSTIF_VERSION),
def(MAIN),
def(WIN32),
def(WSDEBUG_TRACE),
def(DEBUG),
def(NBDEBUG),
def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
