def(WSDEBUG),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
!def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_EMACS_TAGS),
def(DEBUG),
def(FEAT_BEVAL),
!def(NO_CONSOLE),
!def(PROTO),
def(MCH_WRITE_DUMP),
!def(FEAT_EMACS_TAGS),
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
True,
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(PROTO),
