def(FEAT_BEVAL),
def(PROTO),
def(MCH_WRITE_DUMP),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(FEAT_CLIPBOARD),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(DEBUG),
!def(PROTO),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(FEAT_MBYTE),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
True,
!def(FEAT_BEVAL),
def(FEAT_RIGHTLEFT),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
