def(FEAT_TOOLBAR),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(_WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(WIN32),
def(MAIN),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(DEBUG),
!def(INET_SOCKETS),
True,
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(WSDEBUG),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(PROTO),
def(FEAT_GUI),
