def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(DEBUG),
def(LESSTIF_VERSION),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(__MINT__),
def(MAIN),
def(PROTO),
def(INET_SOCKETS),
def(FEAT_PROFILE),
!def(FEAT_PROFILE),
def(WSDEBUG),
def(FEAT_JOB_CHANNEL),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
!def(INET_SOCKETS),
