def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(__BORLANDC__),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(DEBUG),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
!def(PROTO),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(FEAT_GUI_W32),
