def(INET_SOCKETS),
def(PROTO),
def(WIN32),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(FEAT_RIGHTLEFT),
def(_WIN32),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(DEBUG),
def(MAIN),
def(FEAT_TERMTRUECOLOR),
def(FEAT_SUN_WORKSHOP),
def(FEAT_FKMAP),
!def(FEAT_GUI_GTK),
