def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_JOB_CHANNEL),
def(NBDEBUG),
def(MAIN),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(_WIN32),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
def(FEAT_CLIPBOARD),
def(FEAT_TERMRESPONSE),
!def(FEAT_PROFILE),
def(PROTO),
def(WIN32),
def(FEAT_GUI_W32),
def(__MINT__),
def(INET_SOCKETS),
def(FEAT_BEVAL_GUI),
def(JUMPLIST_ROTATE),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
