def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(MAIN),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
True,
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WIN32),
def(DEBUG),
def(FEAT_GUI),
def(_WIN32),
!def(NO_CONSOLE),
def(NBDEBUG),
def(INET_SOCKETS),
