def(LESSTIF_VERSION),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
!def(FEAT_EMACS_TAGS),
True,
def(FEAT_TOOLBAR),
def(WSDEBUG),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(PROTO),
def(FEAT_EMACS_TAGS),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
!def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
!def(PROTO),
