def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
def(DEBUG),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(FEAT_GUI),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
True,
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(PROTO),
!def(NO_CONSOLE),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
!def(INET_SOCKETS),
def(__BORLANDC__),
