def(FEAT_GUI_GTK),
def(FEAT_CLIPBOARD),
True,
!def(NO_CONSOLE),
!def(FEAT_BEVAL),
def(NBDEBUG),
def(WSDEBUG_TRACE),
!def(PROTO),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(DEBUG),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
def(FEAT_TERMRESPONSE),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
