def(WSDEBUG_TRACE),
def(MAIN),
def(PROTO),
def(_WIN32),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
def(WIN32),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(__BORLANDC__),
def(DEBUG),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_GUI),
def(FEAT_BEVAL),
True,
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
