def(FEAT_GUI),
def(PROTO),
True,
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(WSDEBUG),
!def(PROTO),
!def(FEAT_GUI_W32),
def(DEBUG),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
