def(FEAT_BEVAL),
(def(FEAT_GUI_GTK)&def(FEAT_BEVAL)),
True,
!def(EBCDIC),
def(FEAT_TERMRESPONSE),
(def(FEAT_BEVAL)&!def(FEAT_GUI_GTK)&(!def(FEAT_GUI_GTK)|!def(FEAT_BEVAL))),
def(EBCDIC),
!def(RISCOS),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
(!def(FEAT_BEVAL)&def(FEAT_MBYTE_IME)),
(!def(PROTO)&!def(__BORLANDC__)),
def(FEAT_DND),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
(!def(FEAT_BEVAL)&def(NOIME)),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
(!def(FEAT_BEVAL)&def(FEAT_TOOLBAR)),
