def(NBDEBUG),
def(MAIN),
def(PROTO),
def(DEBUG),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL_GUI),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(_WIN32),
def(__MINT__),
def(FEAT_GUI_W32),
!def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG),
