def(NBDEBUG),
def(WSDEBUG),
def(DEBUG),
def(FEAT_PROFILE),
!def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(_WIN32),
def(LESSTIF_VERSION),
True,
def(__MINT__),
def(INET_SOCKETS),
def(MAIN),
def(FEAT_BEVAL_GUI),
def(JUMPLIST_ROTATE),
def(WIN32),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
