def(LESSTIF_VERSION),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
True,
def(FEAT_GUI),
def(WSDEBUG),
def(NBDEBUG),
def(PROTO),
!def(FEAT_GUI_W32),
def(DEBUG),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
!def(PROTO),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
!def(NO_CONSOLE),
