def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(DEBUG),
!def(PROTO),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(NBDEBUG),
def(WSDEBUG),
def(PROTO),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
True,
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(__BORLANDC__),
