def(PROTO),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(PROTO),
def(FEAT_GUI_W32),
def(FEAT_FKMAP),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(FEAT_MBYTE),
def(FEAT_RIGHTLEFT),
!def(INET_SOCKETS),
def(DEBUG),
True,
!def(NO_CONSOLE),
def(FEAT_GUI_GTK),
def(NBDEBUG),
