def(JUMPLIST_ROTATE),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(_WIN32),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
def(FEAT_GUI),
True,
def(WSDEBUG),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(WIN32),
!def(FEAT_GUI_GTK),
def(PROTO),
!def(INET_SOCKETS),
def(MAIN),
