def(FEAT_TOOLBAR),
def(FEAT_PROFILE),
def(MAIN),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(PROTO),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(_WIN32),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(__MINT__),
def(NBDEBUG),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
True,
!def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG),
def(WSDEBUG_TRACE),
