def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(FEAT_PROFILE),
def(WSDEBUG_TRACE),
def(_WIN32),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
True,
def(DEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(PROTO),
def(FEAT_JOB_CHANNEL),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(MAIN),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WIN32),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
