def(WSDEBUG_TRACE),
def(DEBUG),
def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
True,
def(__MINT__),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(MAIN),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(WSDEBUG),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(WIN32),
def(_WIN32),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_JOB_CHANNEL),
