def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
True,
def(WSDEBUG),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(MAIN),
def(INET_SOCKETS),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
def(PROTO),
!def(FEAT_GUI_W32),
def(_WIN32),
!def(INET_SOCKETS),
