def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(_WIN32),
def(__MINT__),
def(FEAT_GUI),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(FEAT_JOB_CHANNEL),
def(NBDEBUG),
!def(INET_SOCKETS),
True,
!def(FEAT_GUI_W32),
def(DEBUG),
def(MAIN),
def(WIN32),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_SUN_WORKSHOP),
