def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
!def(PROTO),
def(FEAT_RIGHTLEFT),
def(FEAT_EMACS_TAGS),
!def(FEAT_EMACS_TAGS),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(FEAT_FKMAP),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
def(FEAT_CLIPBOARD),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
!def(INET_SOCKETS),
def(FEAT_MBYTE),
def(FEAT_TERMRESPONSE),
True,
def(WSDEBUG),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(PROTO),
def(FEAT_GUI_W32),
def(DEBUG),
!def(FEAT_BEVAL),
