def(WSDEBUG_SENSE),
def(FEAT_CLIPBOARD),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
!def(NO_CONSOLE),
True,
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(WSDEBUG),
!def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(FEAT_RIGHTLEFT),
def(__BORLANDC__),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(PROTO),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_MBYTE),
def(FEAT_FKMAP),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
