def(WSDEBUG_SENSE),
!def(PROTO),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
!def(NO_CONSOLE),
!def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_RIGHTLEFT),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(RISCOS),
!def(RISCOS),
True,
def(NBDEBUG),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
def(FEAT_MBYTE),
