def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(__BORLANDC__),
!def(INET_SOCKETS),
True,
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_FKMAP),
def(PROTO),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_RIGHTLEFT),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(WSDEBUG),
!def(FEAT_BEVAL),
def(FEAT_GUI),
