def(FEAT_TERMRESPONSE),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(DEBUG),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
!def(FEAT_BEVAL),
!def(PROTO),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
True,
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(__BORLANDC__),
