def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL_GUI),
!def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(__MINT__),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
True,
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_JOB_CHANNEL),
def(FEAT_BEVAL),
def(DEBUG),
!def(FEAT_PROFILE),
def(FEAT_PROFILE),
def(MAIN),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(WSDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
