def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
True,
!def(FEAT_PROFILE),
def(__MINT__),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(DEBUG),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_PROFILE),
def(MAIN),
def(JUMPLIST_ROTATE),
def(FEAT_JOB_CHANNEL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(PROTO),
def(WSDEBUG_TRACE),
def(WSDEBUG),
!def(INET_SOCKETS),
def(NBDEBUG),
def(_WIN32),
