def(FEAT_GUI_W32),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(NBDEBUG),
!def(PROTO),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(FEAT_GUI),
def(__BORLANDC__),
True,
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
