def(FEAT_TOOLBAR),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(WSDEBUG_SENSE),
def(PROTO),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(DEBUG),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
True,
!def(FEAT_BEVAL),
def(FEAT_GUI_W32),
!def(PROTO),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(FEAT_MBYTE),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
