def(FEAT_TERMRESPONSE),
def(FEAT_MBYTE),
def(PROTO),
!def(FEAT_BEVAL),
def(FEAT_GUI),
!def(PROTO),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(FEAT_FKMAP),
!def(INET_SOCKETS),
True,
def(FEAT_CLIPBOARD),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(DEBUG),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(WSDEBUG),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
