def(LESSTIF_VERSION),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(FEAT_BEVAL),
def(FEAT_JOB_CHANNEL),
def(NBDEBUG),
def(WSDEBUG),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
True,
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_PROFILE),
def(_WIN32),
def(WSDEBUG_TRACE),
def(MAIN),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(FEAT_PROFILE),
def(__MINT__),
def(INET_SOCKETS),
def(PROTO),
def(FEAT_TERMRESPONSE),
