def(WSDEBUG_SENSE),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
def(MAIN),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
!def(FEAT_PROFILE),
def(WSDEBUG),
True,
def(__MINT__),
def(WIN32),
def(WSDEBUG_TRACE),
def(FEAT_PROFILE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_JOB_CHANNEL),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_BEVAL_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(PROTO),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
