def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(__MINT__),
def(WSDEBUG),
True,
def(DEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(_WIN32),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
def(WIN32),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
!def(FEAT_PROFILE),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_TRACE),
