def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(JUMPLIST_ROTATE),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(NBDEBUG),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(__BORLANDC__),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(WSDEBUG),
