def(FEAT_GUI_W32),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(_WIN32),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_PROFILE),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_GTK),
def(MAIN),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
def(NBDEBUG),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(FEAT_JOB_CHANNEL),
True,
!def(FEAT_PROFILE),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
