def(FEAT_TOOLBAR),
def(MAIN),
def(PROTO),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(WIN32),
def(LESSTIF_VERSION),
def(DEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI),
True,
def(INET_SOCKETS),
def(_WIN32),
!def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
