def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(WSDEBUG),
def(FEAT_MBYTE),
True,
def(RISCOS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(MCH_WRITE_DUMP),
def(FEAT_RIGHTLEFT),
def(INET_SOCKETS),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(RISCOS),
!def(FEAT_MBYTE),
!def(NO_CONSOLE),
def(DEBUG),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(NBDEBUG),
!def(PROTO),
def(FEAT_BEVAL),
!def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
