def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(RISCOS),
def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
!def(EBCDIC),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
!def(FEAT_BEVAL),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(FEAT_FKMAP),
def(NBDEBUG),
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(DEBUG),
def(FEAT_GUI_W32),
!def(PROTO),
True,
!def(FEAT_MBYTE),
def(FEAT_MBYTE),
def(RISCOS),
def(EBCDIC),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(PROTO),
def(LESSTIF_VERSION),
