def(INET_SOCKETS),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(NBDEBUG),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(DEBUG),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
def(PROTO),
