def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(FEAT_MBYTE),
!def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(PROTO),
True,
def(FEAT_CLIPBOARD),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(FEAT_FKMAP),
!def(FEAT_BEVAL),
!def(INET_SOCKETS),
!def(FEAT_RIGHTLEFT),
def(MCH_WRITE_DUMP),
def(NBDEBUG),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(WSDEBUG),
def(FEAT_GUI_GTK),
!def(FEAT_MBYTE),
