def(FEAT_GUI),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(__MINT__),
!def(FEAT_GUI_W32),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
def(NBDEBUG),
def(_WIN32),
def(FEAT_JOB_CHANNEL),
def(DEBUG),
True,
def(FEAT_BEVAL),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MAIN),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
