def(FEAT_GUI),
def(DEBUG),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(WSDEBUG),
!def(PROTO),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
def(FEAT_CLIPBOARD),
def(NBDEBUG),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(PROTO),
