def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(__BORLANDC__),
def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
def(FEAT_RIGHTLEFT),
True,
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
!def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(NBDEBUG),
def(WSDEBUG_TRACE),
def(DEBUG),
def(PROTO),
