def(INET_SOCKETS),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(FEAT_RIGHTLEFT),
def(FEAT_FKMAP),
!def(FEAT_MBYTE),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(PROTO),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
!def(FEAT_GUI_W32),
def(WSDEBUG),
!def(PROTO),
!def(FEAT_BEVAL),
!def(FEAT_RIGHTLEFT),
def(FEAT_CLIPBOARD),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
True,
def(MCH_WRITE_DUMP),
