def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_GUI),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
!def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(PROTO),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
!def(PROTO),
def(FEAT_BEVAL),
