def(WSDEBUG_TRACE),
True,
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
def(MAIN),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(__MINT__),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(WIN32),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(NBDEBUG),
!def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
!def(INET_SOCKETS),
def(DEBUG),
def(_WIN32),
def(FEAT_PROFILE),
